model,seed,sigma_rel,region,n_train,n_steps,mse_vanilla,mse_dml,log_ratio,dml_win,grad_mse_vanilla,grad_mse_dml,log_grad_ratio,t_vanilla,t_dml,arm
siren,1,0.01,near_extrap,24,1600,1.3369128704071045,1.1855628490447998,-0.1201454880959797,1,152.1515655517578,139.51364135742188,-0.08671478182958632,3.406702995300293,10.203418254852295,dml_train
siren,1,0.01,near_extrap,24,1600,1.3369128704071045,1.0307953357696533,-0.2600324530922455,1,152.1515655517578,126.44961547851562,-0.18503323360463428,3.406702995300293,11.749485969543457,dml_da
siren,1,0.01,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.01,far_extrap,24,1600,0.964023232460022,1.4164334535598755,0.3847819442998603,0,184.30885314941406,213.65142822265625,0.14773294679459167,3.406702995300293,10.203418254852295,dml_train
siren,1,0.01,far_extrap,24,1600,0.964023232460022,0.9475188255310059,-0.017268588988897497,1,184.30885314941406,147.07675170898438,-0.2256583291533925,3.406702995300293,11.749485969543457,dml_da
siren,1,0.01,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.01,all,24,1600,0.7803641557693481,0.9788098335266113,0.22657670092433024,0,151.70045471191406,153.93963623046875,0.014652669251144876,3.406702995300293,10.203418254852295,dml_train
siren,1,0.01,all,24,1600,0.7803641557693481,0.6838628053665161,-0.1320033565516346,1,151.70045471191406,113.01445007324219,-0.2943921965005871,3.406702995300293,11.749485969543457,dml_da
siren,1,0.025,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.025,interpolation,24,1600,0.226601243019104,0.16014976799488068,-0.347082406719807,1,102.56230163574219,47.56671905517578,-0.7683370975824324,3.406702995300293,10.51506233215332,dml_train
siren,1,0.025,interpolation,24,1600,0.226601243019104,0.11794460564851761,-0.6529767635141969,1,102.56230163574219,51.00339889526367,-0.6985781592578895,3.406702995300293,9.56440544128418,dml_da
siren,1,0.025,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.025,near_extrap,24,1600,1.3369128704071045,1.1211862564086914,-0.17597584571036634,1,152.1515655517578,121.62220001220703,-0.2239576470597174,3.406702995300293,10.51506233215332,dml_train
siren,1,0.025,near_extrap,24,1600,1.3369128704071045,0.9483233690261841,-0.34342285633659125,1,152.1515655517578,118.37096405029297,-0.2510537095056101,3.406702995300293,9.56440544128418,dml_da
siren,1,0.025,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.025,far_extrap,24,1600,0.964023232460022,1.2132983207702637,0.22998242065588795,0,184.30885314941406,201.11007690429688,0.08723950430166284,3.406702995300293,10.51506233215332,dml_train
siren,1,0.025,far_extrap,24,1600,0.964023232460022,0.84353107213974,-0.13351865592045128,1,184.30885314941406,136.07276916503906,-0.30342309011541313,3.406702995300293,9.56440544128418,dml_da
siren,1,0.025,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.025,all,24,1600,0.7803641557693481,0.846896767616272,0.08181813008966549,0,151.70045471191406,136.68096923828125,-0.10425836527421015,3.406702995300293,10.51506233215332,dml_train
siren,1,0.025,all,24,1600,0.7803641557693481,0.619134247303009,-0.231438550225537,1,151.70045471191406,104.7660140991211,-0.3701784574464529,3.406702995300293,9.56440544128418,dml_da
siren,1,0.05,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.05,interpolation,24,1600,0.226601243019104,0.21497829258441925,-0.05265477579331033,1,102.56230163574219,87.66799926757812,-0.1569134906017281,3.406702995300293,9.88379693031311,dml_train
siren,1,0.05,interpolation,24,1600,0.226601243019104,0.12672698497772217,-0.5811567862010969,1,102.56230163574219,55.87819290161133,-0.6072962398126099,3.406702995300293,11.339651107788086,dml_da
siren,1,0.05,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.05,near_extrap,24,1600,1.3369128704071045,1.2282156944274902,-0.08480066678480286,1,152.1515655517578,135.32229614257812,-0.1172178538074494,3.406702995300293,9.88379693031311,dml_train
siren,1,0.05,near_extrap,24,1600,1.3369128704071045,0.851267397403717,-0.4513921122621501,1,152.1515655517578,116.17738342285156,-0.2697589752597617,3.406702995300293,11.339651107788086,dml_da
siren,1,0.05,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.05,far_extrap,24,1600,0.964023232460022,1.0536370277404785,0.08888789945008267,0,184.30885314941406,169.66278076171875,-0.08280007569639429,3.406702995300293,9.88379693031311,dml_train
siren,1,0.05,far_extrap,24,1600,0.964023232460022,0.8877481818199158,-0.08242727063800027,1,184.30885314941406,147.68019104003906,-0.22156383578217412,3.406702995300293,11.339651107788086,dml_da
siren,1,0.05,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.05,all,24,1600,0.7803641557693481,0.8031805157661438,0.02881881327754477,0,151.70045471191406,136.6077880859375,-0.10479392447400625,3.406702995300293,9.88379693031311,dml_train
siren,1,0.05,all,24,1600,0.7803641557693481,0.6279943585395813,-0.21722949389577847,1,151.70045471191406,111.82906341552734,-0.3049363978602504,3.406702995300293,11.339651107788086,dml_da
siren,1,0.075,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.075,interpolation,24,1600,0.226601243019104,0.21031685173511505,-0.07457662271822334,1,102.56230163574219,86.61824035644531,-0.16896001370463148,3.406702995300293,10.735641241073608,dml_train
siren,1,0.075,interpolation,24,1600,0.226601243019104,0.10603086650371552,-0.7594615889452939,1,102.56230163574219,50.169921875,-0.7150547534772578,3.406702995300293,9.939998865127563,dml_da
siren,1,0.075,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.075,near_extrap,24,1600,1.3369128704071045,1.2391849756240845,-0.07590924222082879,1,152.1515655517578,140.62551879882812,-0.07877670363053006,3.406702995300293,10.735641241073608,dml_train
siren,1,0.075,near_extrap,24,1600,1.3369128704071045,1.1589041948318481,-0.14288822899510994,1,152.1515655517578,145.75538635253906,-0.04294738516416433,3.406702995300293,9.939998865127563,dml_da
siren,1,0.075,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.075,far_extrap,24,1600,0.964023232460022,1.0392236709594727,0.07511384877410517,0,184.30885314941406,168.55812072753906,-0.08933227969248778,3.406702995300293,10.735641241073608,dml_train
siren,1,0.075,far_extrap,24,1600,0.964023232460022,0.9447342753410339,-0.02021169654532551,1,184.30885314941406,145.3037567138672,-0.23778647502329353,3.406702995300293,9.939998865127563,dml_da
siren,1,0.075,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.075,all,24,1600,0.7803641557693481,0.7962482571601868,0.0201503409677645,0,151.70045471191406,136.5894012451172,-0.10492852937893293,3.406702995300293,10.735641241073608,dml_train
siren,1,0.075,all,24,1600,0.7803641557693481,0.7008615136146545,-0.10745036505971191,1,151.70045471191406,113.66773223876953,-0.2886283206856524,3.406702995300293,9.939998865127563,dml_da
siren,1,0.1,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.1,interpolation,24,1600,0.226601243019104,0.1980956643819809,-0.1344417666422214,1,102.56230163574219,83.61439514160156,-0.2042547388101509,3.406702995300293,10.72909164428711,dml_train
siren,1,0.1,interpolation,24,1600,0.226601243019104,0.10287195444107056,-0.7897067800020873,1,102.56230163574219,50.84651184082031,-0.7016589116590363,3.406702995300293,11.238232851028442,dml_da
siren,1,0.1,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.1,near_extrap,24,1600,1.3369128704071045,1.2400051355361938,-0.0752476068437458,1,152.1515655517578,140.03045654296875,-0.08301722013358477,3.406702995300293,10.72909164428711,dml_train
siren,1,0.1,near_extrap,24,1600,1.3369128704071045,1.2184733152389526,-0.09276443385103328,1,152.1515655517578,155.878173828125,0.024197599341671684,3.406702995300293,11.238232851028442,dml_da
siren,1,0.1,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.1,far_extrap,24,1600,0.964023232460022,1.0596871376037598,0.09461359595342574,0,184.30885314941406,172.4182891845703,-0.06668946178367954,3.406702995300293,10.72909164428711,dml_train
siren,1,0.1,far_extrap,24,1600,0.964023232460022,0.941353440284729,-0.023796724589662116,1,184.30885314941406,148.39564514160156,-0.21673091524824692,3.406702995300293,11.238232851028442,dml_da
siren,1,0.1,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.1,all,24,1600,0.7803641557693481,0.8025429844856262,0.028024739685276346,0,151.70045471191406,137.41900634765625,-0.09887318498445351,3.406702995300293,10.72909164428711,dml_train
siren,1,0.1,all,24,1600,0.7803641557693481,0.7080462574958801,-0.09725125010078978,1,151.70045471191406,117.1263656616211,-0.2586544834367098,3.406702995300293,11.238232851028442,dml_da
siren,1,0.15,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.15,interpolation,24,1600,0.226601243019104,0.1940922886133194,-0.1548580736513573,1,102.56230163574219,85.81824493408203,-0.17823880595914432,3.406702995300293,10.710983037948608,dml_train
siren,1,0.15,interpolation,24,1600,0.226601243019104,0.1205509752035141,-0.6311191398870691,1,102.56230163574219,59.395320892333984,-0.546254984357181,3.406702995300293,10.770749568939209,dml_da
siren,1,0.15,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.15,near_extrap,24,1600,1.3369128704071045,1.2342467308044434,-0.07990227859068343,1,152.1515655517578,133.51048278808594,-0.1306971683037686,3.406702995300293,10.710983037948608,dml_train
siren,1,0.15,near_extrap,24,1600,1.3369128704071045,1.090010643005371,-0.204175667595068,1,152.1515655517578,169.85968017578125,0.11009551966203786,3.406702995300293,10.770749568939209,dml_da
siren,1,0.15,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.15,far_extrap,24,1600,0.964023232460022,1.057620882987976,0.09266182015923241,0,184.30885314941406,174.906982421875,-0.052358596549912435,3.406702995300293,10.710983037948608,dml_train
siren,1,0.15,far_extrap,24,1600,0.964023232460022,0.8815072774887085,-0.0894821367774172,1,184.30885314941406,149.40182495117188,-0.20997341231787903,3.406702995300293,10.770749568939209,dml_da
siren,1,0.15,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.15,all,24,1600,0.7803641557693481,0.7992156744003296,0.02387016264864335,0,151.70045471191406,138.31130981445312,-0.09240087106438538,3.406702995300293,10.710983037948608,dml_train
siren,1,0.15,all,24,1600,0.7803641557693481,0.6626057028770447,-0.16358058046049195,1,151.70045471191406,122.80929565429688,-0.21127517343305716,3.406702995300293,10.770749568939209,dml_da
siren,1,0.2,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.2,interpolation,24,1600,0.226601243019104,0.18806800246238708,-0.1863882214478295,1,102.56230163574219,86.55171203613281,-0.16972837244893288,3.406702995300293,9.240565538406372,dml_train
siren,1,0.2,interpolation,24,1600,0.226601243019104,0.13513189554214478,-0.5169405286035332,1,102.56230163574219,53.208946228027344,-0.6562438903758164,3.406702995300293,10.356906414031982,dml_da
siren,1,0.2,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.2,near_extrap,24,1600,1.3369128704071045,1.2018760442733765,-0.10647942178282803,1,152.1515655517578,130.81881713867188,-0.15106387522610365,3.406702995300293,9.240565538406372,dml_train
siren,1,0.2,near_extrap,24,1600,1.3369128704071045,1.0654046535491943,-0.2270084446331011,1,152.1515655517578,154.4475555419922,0.014977426564185664,3.406702995300293,10.356906414031982,dml_da
siren,1,0.2,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.2,far_extrap,24,1600,0.964023232460022,1.0828310251235962,0.11621881562882146,0,184.30885314941406,177.84657287597656,-0.035691671679442497,3.406702995300293,9.240565538406372,dml_train
siren,1,0.2,far_extrap,24,1600,0.964023232460022,0.8803617358207703,-0.09078250794088874,1,184.30885314941406,137.86192321777344,-0.2903602722703746,3.406702995300293,10.356906414031982,dml_da
siren,1,0.2,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.2,all,24,1600,0.7803641557693481,0.8044175505638123,0.030357798758722725,0,151.70045471191406,139.57701110839844,-0.08329138389813792,3.406702995300293,9.240565538406372,dml_train
siren,1,0.2,all,24,1600,0.7803641557693481,0.6627922654151917,-0.16329906118274698,1,151.70045471191406,112.40853881835938,-0.29976798108272024,3.406702995300293,10.356906414031982,dml_da
siren,1,0.3,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.3,interpolation,24,1600,0.226601243019104,0.16054803133010864,-0.34459867567578933,1,102.56230163574219,77.06370544433594,-0.2858380115400112,3.406702995300293,10.147598505020142,dml_train
siren,1,0.3,interpolation,24,1600,0.226601243019104,0.11899885535240173,-0.6440779599221738,1,102.56230163574219,65.9561538696289,-0.44148024881741577,3.406702995300293,10.452426195144653,dml_da
siren,1,0.3,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.3,near_extrap,24,1600,1.3369128704071045,1.2782409191131592,-0.04487827721638181,1,152.1515655517578,124.08275604248047,-0.20392843537808553,3.406702995300293,10.147598505020142,dml_train
siren,1,0.3,near_extrap,24,1600,1.3369128704071045,1.1566877365112305,-0.1448026068848673,1,152.1515655517578,170.34140014648438,0.11292749357699036,3.406702995300293,10.452426195144653,dml_da
siren,1,0.3,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.3,far_extrap,24,1600,0.964023232460022,1.1061508655548096,0.1375261848664428,0,184.30885314941406,192.14622497558594,0.04164377043705118,3.406702995300293,10.147598505020142,dml_train
siren,1,0.3,far_extrap,24,1600,0.964023232460022,0.9924634695053101,0.02907481095779259,0,184.30885314941406,153.27296447753906,-0.18439248678210945,3.406702995300293,10.452426195144653,dml_da
siren,1,0.3,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.3,all,24,1600,0.7803641557693481,0.8196315765380859,0.04909426528302751,0,151.70045471191406,142.4414825439453,-0.06297661723677614,3.406702995300293,10.147598505020142,dml_train
siren,1,0.3,all,24,1600,0.7803641557693481,0.7286792993545532,-0.06852696047116937,1,151.70045471191406,127.01209259033203,-0.1776255846193223,3.406702995300293,10.452426195144653,dml_da
siren,1,0.4,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.4,interpolation,24,1600,0.226601243019104,0.1395827680826187,-0.48453408919445234,1,102.56230163574219,65.00257873535156,-0.4560434928064527,3.406702995300293,10.881963014602661,dml_train
siren,1,0.4,interpolation,24,1600,0.226601243019104,0.1156482920050621,-0.6726382141865591,1,102.56230163574219,81.49942016601562,-0.2298745290726126,3.406702995300293,10.681504011154175,dml_da
siren,1,0.4,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.4,near_extrap,24,1600,1.3369128704071045,1.3241186141967773,-0.009616086749572681,1,152.1515655517578,142.2930145263672,-0.06698875169317099,3.406702995300293,10.881963014602661,dml_train
siren,1,0.4,near_extrap,24,1600,1.3369128704071045,1.1912426948547363,-0.1153660843820929,1,152.1515655517578,203.57015991210938,0.2911335457988073,3.406702995300293,10.681504011154175,dml_da
siren,1,0.4,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.4,far_extrap,24,1600,0.964023232460022,1.0977882146835327,0.12993732628090604,0,184.30885314941406,182.37054443359375,-0.010572324395353485,3.406702995300293,10.881963014602661,dml_train
siren,1,0.4,far_extrap,24,1600,0.964023232460022,0.991088330745697,0.027688268917652768,0,184.30885314941406,155.40316772460938,-0.17059007808990953,3.406702995300293,10.681504011154175,dml_da
siren,1,0.4,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.4,all,24,1600,0.7803641557693481,0.8161081075668335,0.04478615384565152,0,151.70045471191406,136.5683135986328,-0.10508292843398681,3.406702995300293,10.881963014602661,dml_train
siren,1,0.4,all,24,1600,0.7803641557693481,0.7326340675354004,-0.06311432561055808,1,151.70045471191406,138.79641723632812,-0.08889964847057549,3.406702995300293,10.681504011154175,dml_da
siren,1,0.6,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.6,interpolation,24,1600,0.226601243019104,0.17018817365169525,-0.28628710538264807,1,102.56230163574219,72.87395477294922,-0.3417391329371683,3.406702995300293,10.903740644454956,dml_train
siren,1,0.6,interpolation,24,1600,0.226601243019104,0.1528075784444809,-0.39401236144779467,1,102.56230163574219,89.4262466430664,-0.13705620906387211,3.406702995300293,8.36188292503357,dml_da
siren,1,0.6,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.6,near_extrap,24,1600,1.3369128704071045,1.3217865228652954,-0.011378880058159927,1,152.1515655517578,105.82505798339844,-0.3630898314939092,3.406702995300293,10.903740644454956,dml_train
siren,1,0.6,near_extrap,24,1600,1.3369128704071045,1.0511893033981323,-0.24044093492772928,1,152.1515655517578,245.16957092285156,0.47707293153303904,3.406702995300293,8.36188292503357,dml_da
siren,1,0.6,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.6,far_extrap,24,1600,0.964023232460022,1.083355188369751,0.11670276594954636,0,184.30885314941406,167.42062377929688,-0.0961035490839682,3.406702995300293,10.903740644454956,dml_train
siren,1,0.6,far_extrap,24,1600,0.964023232460022,1.1023136377334595,0.1340511625809628,0,184.30885314941406,191.19549560546875,0.036683541647045646,3.406702995300293,8.36188292503357,dml_da
siren,1,0.6,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.6,all,24,1600,0.7803641557693481,0.8187047243118286,0.047962809763601476,0,151.70045471191406,125.6391372680664,-0.1884940758428533,3.406702995300293,10.903740644454956,dml_train
siren,1,0.6,all,24,1600,0.7803641557693481,0.7772908806800842,-0.0039460329857680405,1,151.70045471191406,166.26809692382812,0.09169364349724538,3.406702995300293,8.36188292503357,dml_da
siren,1,0.8,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.8,interpolation,24,1600,0.226601243019104,0.1564140021800995,-0.3706854819904917,1,102.56230163574219,85.08078002929688,-0.18686927629032063,3.406702995300293,11.33935022354126,dml_train
siren,1,0.8,interpolation,24,1600,0.226601243019104,0.16967323422431946,-0.28931739837553216,1,102.56230163574219,100.53340148925781,-0.01998040935769827,3.406702995300293,11.071715831756592,dml_da
siren,1,0.8,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.8,near_extrap,24,1600,1.3369128704071045,1.3585498332977295,0.01605470378733561,0,152.1515655517578,123.13170623779297,-0.2116226009036028,3.406702995300293,11.33935022354126,dml_train
siren,1,0.8,near_extrap,24,1600,1.3369128704071045,1.029497504234314,-0.2612923047810953,1,152.1515655517578,278.8776550292969,0.6058960073883521,3.406702995300293,11.071715831756592,dml_da
siren,1,0.8,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.8,far_extrap,24,1600,0.964023232460022,1.0590497255325317,0.09401190529372312,0,184.30885314941406,173.8104705810547,-0.05864744412699541,3.406702995300293,11.33935022354126,dml_train
