model,seed,sigma_rel,region,n_train,n_steps,mse_vanilla,mse_dml,log_ratio,dml_win,grad_mse_vanilla,grad_mse_dml,log_grad_ratio,t_vanilla,t_dml
siren,0,0.025,interpolation,24,1600,0.2275415062904358,0.15016809105873108,-0.41557739323953163,1,133.11911010742188,63.157798767089844,-0.745607955072975,4.5561487674713135,6.801987648010254
siren,0,0.025,near_extrap,24,1600,1.4738223552703857,1.0361164808273315,-0.3523796969435122,1,158.82093811035156,143.3848114013672,-0.102245387348927,4.5561487674713135,6.801987648010254
siren,0,0.025,far_extrap,24,1600,1.0769060850143433,1.1700652837753296,0.08296735152330321,0,169.46995544433594,141.07240295410156,-0.1834024023809116,4.5561487674713135,6.801987648010254
siren,0,0.025,all,24,1600,0.8599372506141663,0.8077747821807861,-0.06257613744086314,1,155.5781707763672,115.48627471923828,-0.2979966219614171,4.5561487674713135,6.801987648010254
siren,0,0.05,interpolation,24,1600,0.2275415062904358,0.1031884178519249,-0.7907760503503977,1,133.11911010742188,52.48712921142578,-0.9306763104965252,4.5561487674713135,5.743203401565552
siren,0,0.05,near_extrap,24,1600,1.4738223552703857,1.2036182880401611,-0.20252700758324066,1,158.82093811035156,115.5516128540039,-0.3180600975171573,4.5561487674713135,5.743203401565552
siren,0,0.05,far_extrap,24,1600,1.0769060850143433,1.1825956106185913,0.09361949893285562,0,169.46995544433594,167.79124450683594,-0.009955042569240017,4.5561487674713135,5.743203401565552
siren,0,0.05,all,24,1600,0.8599372506141663,0.8262969255447388,-0.03990523923261179,1,155.5781707763672,120.64993286132812,-0.2542550756661337,4.5561487674713135,5.743203401565552
siren,0,0.075,interpolation,24,1600,0.2275415062904358,0.11203928291797638,-0.708483116843427,1,133.11911010742188,61.500301361083984,-0.7722022171797006,4.5561487674713135,6.7693915367126465
siren,0,0.075,near_extrap,24,1600,1.4738223552703857,1.2591705322265625,-0.15740607126468134,1,158.82093811035156,115.0692367553711,-0.3222433862606596,4.5561487674713135,6.7693915367126465
siren,0,0.075,far_extrap,24,1600,1.0769060850143433,1.1259894371032715,0.044569954942263824,0,169.46995544433594,177.07345581054688,0.043888993969169204,4.5561487674713135,6.7693915367126465
siren,0,0.075,all,24,1600,0.8599372506141663,0.8102028965950012,-0.05957471626073462,1,155.5781707763672,128.21502685546875,-0.19343955948357583,4.5561487674713135,6.7693915367126465
siren,0,0.1,interpolation,24,1600,0.2275415062904358,0.1326381266117096,-0.5397080995515705,1,133.11911010742188,65.66632843017578,-0.7066580029132868,4.5561487674713135,5.941253423690796
siren,0,0.1,near_extrap,24,1600,1.4738223552703857,1.1853837966918945,-0.21779266647719447,1,158.82093811035156,124.38796997070312,-0.24437192098827748,4.5561487674713135,5.941253423690796
siren,0,0.1,far_extrap,24,1600,1.0769060850143433,1.0587910413742065,-0.01696446360564928,1,169.46995544433594,161.70875549316406,-0.04687874545080452,4.5561487674713135,5.941253423690796
siren,0,0.1,all,24,1600,0.8599372506141663,0.7711722254753113,-0.10894769422010112,1,155.5781707763672,123.47447967529297,-0.23111381885307633,4.5561487674713135,5.941253423690796
siren,0,0.15,interpolation,24,1600,0.2275415062904358,0.14813336730003357,-0.4292196685870871,1,133.11911010742188,60.908409118652344,-0.781873046210766,4.5561487674713135,6.730646371841431
siren,0,0.15,near_extrap,24,1600,1.4738223552703857,1.3533985614776611,-0.08524038577143492,1,158.82093811035156,124.86369323730469,-0.24055470397851836,4.5561487674713135,6.730646371841431
siren,0,0.15,far_extrap,24,1600,1.0769060850143433,1.093246340751648,0.015059370348404318,0,169.46995544433594,172.51063537597656,0.017783231830912204,4.5561487674713135,6.730646371841431
siren,0,0.15,all,24,1600,0.8599372506141663,0.8215673565864563,-0.04564549587435651,1,155.5781707763672,127.36873626708984,-0.20006199645683678,4.5561487674713135,6.730646371841431
siren,0,0.2,interpolation,24,1600,0.2275415062904358,0.18712300062179565,-0.195566509019735,1,133.11911010742188,90.84252166748047,-0.3821168158688635,4.5561487674713135,6.75153923034668
siren,0,0.2,near_extrap,24,1600,1.4738223552703857,1.5181632041931152,0.029641918146377472,0,158.82093811035156,154.8678741455078,-0.025205063670733174,4.5561487674713135,6.75153923034668
siren,0,0.2,far_extrap,24,1600,1.0769060850143433,1.0651218891143799,-0.011002951343119216,1,169.46995544433594,161.8417510986328,-0.04605664435530558,4.5561487674713135,6.75153923034668
siren,0,0.2,all,24,1600,0.8599372506141663,0.8479624390602112,-0.014023080933547122,1,155.5781707763672,137.0130157470703,-0.1270723844938645,4.5561487674713135,6.75153923034668
siren,0,0.3,interpolation,24,1600,0.2275415062904358,0.18762393295764923,-0.19289306414626475,1,133.11911010742188,104.72709655761719,-0.23988640587987353,4.5561487674713135,6.7144389152526855
siren,0,0.3,near_extrap,24,1600,1.4738223552703857,1.5056066513061523,0.02133663985885631,0,158.82093811035156,138.28871154785156,-0.13843377979895446,4.5561487674713135,6.7144389152526855
siren,0,0.3,far_extrap,24,1600,1.0769060850143433,1.0176445245742798,-0.056601526686592255,1,169.46995544433594,148.64468383789062,-0.13111687123609525,4.5561487674713135,6.7144389152526855
siren,0,0.3,all,24,1600,0.8599372506141663,0.8222980499267578,-0.04475650169572208,1,155.5781707763672,132.2794952392578,-0.16223123900680111,4.5561487674713135,6.7144389152526855
siren,0,0.4,interpolation,24,1600,0.2275415062904358,0.21565017104148865,-0.05367515074511415,1,133.11911010742188,116.23816680908203,-0.13560304376358967,4.5561487674713135,5.942840337753296
siren,0,0.4,near_extrap,24,1600,1.4738223552703857,1.440828561782837,-0.022640929450224827,1,158.82093811035156,157.4165802001953,-0.00888172377235037,4.5561487674713135,5.942840337753296
siren,0,0.4,far_extrap,24,1600,1.0769060850143433,1.1699633598327637,0.08288023810876557,0,169.46995544433594,168.06271362304688,-0.008338451972284158,4.5561487674713135,5.942840337753296
siren,0,0.4,all,24,1600,0.8599372506141663,0.897003173828125,0.04219997813907426,0,155.5781707763672,149.01351928710938,-0.04311127596236564,4.5561487674713135,5.942840337753296
siren,0,0.6,interpolation,24,1600,0.2275415062904358,0.23578500747680664,0.03558773757600061,0,133.11911010742188,229.75909423828125,0.5457870514836568,4.5561487674713135,6.691123008728027
siren,0,0.6,near_extrap,24,1600,1.4738223552703857,1.5195531845092773,0.03055706639283014,0,158.82093811035156,213.80718994140625,0.2972972351101579,4.5561487674713135,6.691123008728027
siren,0,0.6,far_extrap,24,1600,1.0769060850143433,1.314534068107605,0.1993900881842745,0,169.46995544433594,203.20907592773438,0.18155972261213021,4.5561487674713135,6.691123008728027
siren,0,0.6,all,24,1600,0.8599372506141663,0.9891209006309509,0.13995714729754738,0,155.5781707763672,213.825439453125,0.31801166740233816,4.5561487674713135,6.691123008728027
siren,0,0.8,interpolation,24,1600,0.2275415062904358,0.30954378843307495,0.3077668963399583,0,133.11911010742188,362.191650390625,1.0009292005401167,4.5561487674713135,6.666797399520874
siren,0,0.8,near_extrap,24,1600,1.4738223552703857,1.2037975788116455,-0.20237805885004959,1,158.82093811035156,207.00411987304688,0.2649613036340407,4.5561487674713135,6.666797399520874
siren,0,0.8,far_extrap,24,1600,1.0769060850143433,1.2664144039154053,0.16209740959837385,0,169.46995544433594,204.29336547851562,0.18688136979517597,4.5561487674713135,6.666797399520874
siren,0,0.8,all,24,1600,0.8599372506141663,0.9370213747024536,0.0858466716437828,0,155.5781707763672,257.3779296875,0.5033972369737328,4.5561487674713135,6.666797399520874
siren,0,1.2,interpolation,24,1600,0.2275415062904358,0.4038649797439575,0.5737479465638817,0,133.11911010742188,661.80810546875,1.603731350862799,4.5561487674713135,6.095692873001099
siren,0,1.2,near_extrap,24,1600,1.4738223552703857,1.467233419418335,-0.004480667746768327,1,158.82093811035156,321.27984619140625,0.7045351461246739,4.5561487674713135,6.095692873001099
siren,0,1.2,far_extrap,24,1600,1.0769060850143433,1.2273920774459839,0.13079946237874732,0,169.46995544433594,287.4774475097656,0.5284687566228257,4.5561487674713135,6.095692873001099
siren,0,1.2,all,24,1600,0.8599372506141663,0.9928566217422485,0.14372684245607473,0,155.5781707763672,417.8880615234375,0.9880652900003656,4.5561487674713135,6.095692873001099
siren,0,1.6,interpolation,24,1600,0.2275415062904358,0.440255731344223,0.6600230986945097,0,133.11911010742188,456.9782409667969,1.233391484836166,4.5561487674713135,6.078187704086304
siren,0,1.6,near_extrap,24,1600,1.4738223552703857,1.5082663297653198,0.023101597550369175,0,158.82093811035156,252.76429748535156,0.46468003179581774,4.5561487674713135,6.078187704086304
siren,0,1.6,far_extrap,24,1600,1.0769060850143433,1.4090461730957031,0.2688208086689402,0,169.46995544433594,287.001953125,0.5268133639566158,4.5561487674713135,6.078187704086304
siren,0,1.6,all,24,1600,0.8599372506141663,1.1026527881622314,0.24861475890292703,0,155.5781707763672,337.9544372558594,0.7757627741160522,4.5561487674713135,6.078187704086304
siren,0,2.0,interpolation,24,1600,0.2275415062904358,0.6899891495704651,1.109343205224884,0,133.11911010742188,916.03564453125,1.928810985000358,4.5561487674713135,5.872495651245117
siren,0,2.0,near_extrap,24,1600,1.4738223552703857,1.2759618759155273,-0.14415896102457687,1,158.82093811035156,257.4698486328125,0.4831252283581867,4.5561487674713135,5.872495651245117
siren,0,2.0,far_extrap,24,1600,1.0769060850143433,1.3167798519134521,0.20109705620056612,0,169.46995544433594,254.47564697265625,0.406529484623721,4.5561487674713135,5.872495651245117
siren,0,2.0,all,24,1600,0.8599372506141663,1.1010466814041138,0.24715711273594518,0,155.5781707763672,475.4947509765625,1.1172075317064856,4.5561487674713135,5.872495651245117
siren,0,2.5,interpolation,24,1600,0.2275415062904358,0.7979933023452759,1.2547675373809717,0,133.11911010742188,939.59423828125,1.954203828508127,4.5561487674713135,6.1195971965789795
siren,0,2.5,near_extrap,24,1600,1.4738223552703857,1.5046499967575073,0.02070104316880884,0,158.82093811035156,280.1815490722656,0.5676603903977605,4.5561487674713135,6.1195971965789795
siren,0,2.5,far_extrap,24,1600,1.0769060850143433,1.3377543687820435,0.2169001701443404,0,169.46995544433594,249.45474243164062,0.38660184858486785,4.5561487674713135,6.1195971965789795
siren,0,2.5,all,24,1600,0.8599372506141663,1.1856499910354614,0.32118699664786476,0,155.5781707763672,484.6224060058594,1.1362217321343229,4.5561487674713135,6.1195971965789795
siren,0,3.0,interpolation,24,1600,0.2275415062904358,0.8641372919082642,1.3343989918693828,0,133.11911010742188,1105.8154296875,2.117093995062169,4.5561487674713135,6.645339727401733
siren,0,3.0,near_extrap,24,1600,1.4738223552703857,1.2997511625289917,-0.12568643498531307,1,158.82093811035156,263.7669982910156,0.5072887390086895,4.5561487674713135,6.645339727401733
siren,0,3.0,far_extrap,24,1600,1.0769060850143433,1.3244059085845947,0.20687179418207743,0,169.46995544433594,277.0428161621094,0.49149640813138123,4.5561487674713135,6.645339727401733
siren,0,3.0,all,24,1600,0.8599372506141663,1.1668739318847656,0.3052241767482926,0,155.5781707763672,551.0877075195312,1.2647456640243153,4.5561487674713135,6.645339727401733
siren,1,0.0,interpolation,24,1600,0.226601243019104,0.22263124585151672,-0.01767503740251731,1,102.56230163574219,89.54792785644531,-0.13569644604255612,3.278212547302246,5.617340564727783
siren,1,0.0,near_extrap,24,1600,1.3369128704071045,1.2265276908874512,-0.08617596639143525,1,152.1515655517578,141.4127960205078,-0.07319392125595225,3.278212547302246,5.617340564727783
siren,1,0.0,far_extrap,24,1600,0.964023232460022,1.0543930530548096,0.08960518081492914,0,184.30885314941406,170.53009033203125,-0.07770113610583175,3.278212547302246,5.617340564727783
siren,1,0.0,all,24,1600,0.7803641557693481,0.8058282732963562,0.0321099822732735,0,151.70045471191406,138.6831512451172,-0.08971604009264504,3.278212547302246,5.617340564727783
siren,1,0.005,interpolation,24,1600,0.226601243019104,0.21716104447841644,-0.04255261535612135,1,102.56230163574219,86.90093994140625,-0.1657015861970519,3.278212547302246,5.568906307220459
siren,1,0.005,near_extrap,24,1600,1.3369128704071045,1.1938873529434204,-0.11314846176234397,1,152.1515655517578,139.36134338378906,-0.08780701309525331,3.278212547302246,5.568906307220459
siren,1,0.005,far_extrap,24,1600,0.964023232460022,1.0340425968170166,0.0701158559854144,0,184.30885314941406,165.07931518554688,-0.11018684364745764,3.278212547302246,5.568906307220459
siren,1,0.005,all,24,1600,0.7803641557693481,0.7883895635604858,0.01023166059150639,0,151.70045471191406,134.73353576660156,-0.11860886501792631,3.278212547302246,5.568906307220459
siren,1,0.01,interpolation,24,1600,0.226601243019104,0.21899761259555817,-0.034131005733126,1,102.56230163574219,71.58492279052734,-0.35958595852554415,3.278212547302246,5.662842273712158
siren,1,0.01,near_extrap,24,1600,1.3369128704071045,1.1855628490447998,-0.1201454880959797,1,152.1515655517578,139.51364135742188,-0.08671478182958632,3.278212547302246,5.662842273712158
siren,1,0.01,far_extrap,24,1600,0.964023232460022,1.4164334535598755,0.3847819442998603,0,184.30885314941406,213.65142822265625,0.14773294679459167,3.278212547302246,5.662842273712158
siren,1,0.01,all,24,1600,0.7803641557693481,0.9788098335266113,0.22657670092433024,0,151.70045471191406,153.93963623046875,0.014652669251144876,3.278212547302246,5.662842273712158
siren,1,0.025,interpolation,24,1600,0.226601243019104,0.16014976799488068,-0.347082406719807,1,102.56230163574219,47.56671905517578,-0.7683370975824324,3.278212547302246,5.741822719573975
siren,1,0.025,near_extrap,24,1600,1.3369128704071045,1.1211862564086914,-0.17597584571036634,1,152.1515655517578,121.62220001220703,-0.2239576470597174,3.278212547302246,5.741822719573975
siren,1,0.025,far_extrap,24,1600,0.964023232460022,1.2132983207702637,0.22998242065588795,0,184.30885314941406,201.11007690429688,0.08723950430166284,3.278212547302246,5.741822719573975
siren,1,0.025,all,24,1600,0.7803641557693481,0.846896767616272,0.08181813008966549,0,151.70045471191406,136.68096923828125,-0.10425836527421015,3.278212547302246,5.741822719573975
siren,1,0.05,interpolation,24,1600,0.226601243019104,0.21497829258441925,-0.05265477579331033,1,102.56230163574219,87.66799926757812,-0.1569134906017281,3.278212547302246,5.557159423828125
siren,1,0.05,near_extrap,24,1600,1.3369128704071045,1.2282156944274902,-0.08480066678480286,1,152.1515655517578,135.32229614257812,-0.1172178538074494,3.278212547302246,5.557159423828125
siren,1,0.05,far_extrap,24,1600,0.964023232460022,1.0536370277404785,0.08888789945008267,0,184.30885314941406,169.66278076171875,-0.08280007569639429,3.278212547302246,5.557159423828125
siren,1,0.05,all,24,1600,0.7803641557693481,0.8031805157661438,0.02881881327754477,0,151.70045471191406,136.6077880859375,-0.10479392447400625,3.278212547302246,5.557159423828125
siren,1,0.075,interpolation,24,1600,0.226601243019104,0.21031685173511505,-0.07457662271822334,1,102.56230163574219,86.61824035644531,-0.16896001370463148,3.278212547302246,5.918240547180176
siren,1,0.075,near_extrap,24,1600,1.3369128704071045,1.2391849756240845,-0.07590924222082879,1,152.1515655517578,140.62551879882812,-0.07877670363053006,3.278212547302246,5.918240547180176
siren,1,0.075,far_extrap,24,1600,0.964023232460022,1.0392236709594727,0.07511384877410517,0,184.30885314941406,168.55812072753906,-0.08933227969248778,3.278212547302246,5.918240547180176
siren,1,0.075,all,24,1600,0.7803641557693481,0.7962482571601868,0.0201503409677645,0,151.70045471191406,136.5894012451172,-0.10492852937893293,3.278212547302246,5.918240547180176
siren,1,0.1,interpolation,24,1600,0.226601243019104,0.1980956643819809,-0.1344417666422214,1,102.56230163574219,83.61439514160156,-0.2042547388101509,3.278212547302246,5.984020471572876
siren,1,0.1,near_extrap,24,1600,1.3369128704071045,1.2400051355361938,-0.0752476068437458,1,152.1515655517578,140.03045654296875,-0.08301722013358477,3.278212547302246,5.984020471572876
siren,1,0.1,far_extrap,24,1600,0.964023232460022,1.0596871376037598,0.09461359595342574,0,184.30885314941406,172.4182891845703,-0.06668946178367954,3.278212547302246,5.984020471572876
siren,1,0.1,all,24,1600,0.7803641557693481,0.8025429844856262,0.028024739685276346,0,151.70045471191406,137.41900634765625,-0.09887318498445351,3.278212547302246,5.984020471572876
siren,1,0.15,interpolation,24,1600,0.226601243019104,0.1940922886133194,-0.1548580736513573,1,102.56230163574219,85.81824493408203,-0.17823880595914432,3.278212547302246,5.427895784378052
siren,1,0.15,near_extrap,24,1600,1.3369128704071045,1.2342467308044434,-0.07990227859068343,1,152.1515655517578,133.51048278808594,-0.1306971683037686,3.278212547302246,5.427895784378052
siren,1,0.15,far_extrap,24,1600,0.964023232460022,1.057620882987976,0.09266182015923241,0,184.30885314941406,174.906982421875,-0.052358596549912435,3.278212547302246,5.427895784378052
siren,1,0.15,all,24,1600,0.7803641557693481,0.7992156744003296,0.02387016264864335,0,151.70045471191406,138.31130981445312,-0.09240087106438538,3.278212547302246,5.427895784378052
siren,1,0.2,interpolation,24,1600,0.226601243019104,0.18806800246238708,-0.1863882214478295,1,102.56230163574219,86.55171203613281,-0.16972837244893288,3.278212547302246,5.940359830856323
siren,1,0.2,near_extrap,24,1600,1.3369128704071045,1.2018760442733765,-0.10647942178282803,1,152.1515655517578,130.81881713867188,-0.15106387522610365,3.278212547302246,5.940359830856323
siren,1,0.2,far_extrap,24,1600,0.964023232460022,1.0828310251235962,0.11621881562882146,0,184.30885314941406,177.84657287597656,-0.035691671679442497,3.278212547302246,5.940359830856323
siren,1,0.2,all,24,1600,0.7803641557693481,0.8044175505638123,0.030357798758722725,0,151.70045471191406,139.57701110839844,-0.08329138389813792,3.278212547302246,5.940359830856323
siren,1,0.3,interpolation,24,1600,0.226601243019104,0.16054803133010864,-0.34459867567578933,1,102.56230163574219,77.06370544433594,-0.2858380115400112,3.278212547302246,6.46226692199707
siren,1,0.3,near_extrap,24,1600,1.3369128704071045,1.2782409191131592,-0.04487827721638181,1,152.1515655517578,124.08275604248047,-0.20392843537808553,3.278212547302246,6.46226692199707
siren,1,0.3,far_extrap,24,1600,0.964023232460022,1.1061508655548096,0.1375261848664428,0,184.30885314941406,192.14622497558594,0.04164377043705118,3.278212547302246,6.46226692199707
siren,1,0.3,all,24,1600,0.7803641557693481,0.8196315765380859,0.04909426528302751,0,151.70045471191406,142.4414825439453,-0.06297661723677614,3.278212547302246,6.46226692199707
siren,1,0.4,interpolation,24,1600,0.226601243019104,0.1395827680826187,-0.48453408919445234,1,102.56230163574219,65.00257873535156,-0.4560434928064527,3.278212547302246,5.500401496887207
siren,1,0.4,near_extrap,24,1600,1.3369128704071045,1.3241186141967773,-0.009616086749572681,1,152.1515655517578,142.2930145263672,-0.06698875169317099,3.278212547302246,5.500401496887207
siren,1,0.4,far_extrap,24,1600,0.964023232460022,1.0977882146835327,0.12993732628090604,0,184.30885314941406,182.37054443359375,-0.010572324395353485,3.278212547302246,5.500401496887207
siren,1,0.4,all,24,1600,0.7803641557693481,0.8161081075668335,0.04478615384565152,0,151.70045471191406,136.5683135986328,-0.10508292843398681,3.278212547302246,5.500401496887207
siren,1,0.6,interpolation,24,1600,0.226601243019104,0.17018817365169525,-0.28628710538264807,1,102.56230163574219,72.87395477294922,-0.3417391329371683,3.278212547302246,5.690063714981079
siren,1,0.6,near_extrap,24,1600,1.3369128704071045,1.3217865228652954,-0.011378880058159927,1,152.1515655517578,105.82505798339844,-0.3630898314939092,3.278212547302246,5.690063714981079
siren,1,0.6,far_extrap,24,1600,0.964023232460022,1.083355188369751,0.11670276594954636,0,184.30885314941406,167.42062377929688,-0.0961035490839682,3.278212547302246,5.690063714981079
siren,1,0.6,all,24,1600,0.7803641557693481,0.8187047243118286,0.047962809763601476,0,151.70045471191406,125.6391372680664,-0.1884940758428533,3.278212547302246,5.690063714981079
siren,1,0.8,interpolation,24,1600,0.226601243019104,0.1564140021800995,-0.3706854819904917,1,102.56230163574219,85.08078002929688,-0.18686927629032063,3.278212547302246,5.530667543411255
siren,1,0.8,near_extrap,24,1600,1.3369128704071045,1.3585498332977295,0.01605470378733561,0,152.1515655517578,123.13170623779297,-0.2116226009036028,3.278212547302246,5.530667543411255
siren,1,0.8,far_extrap,24,1600,0.964023232460022,1.0590497255325317,0.09401190529372312,0,184.30885314941406,173.8104705810547,-0.05864744412699541,3.278212547302246,5.530667543411255
siren,1,0.8,all,24,1600,0.7803641557693481,0.8080878853797913,0.03491014453416739,0,151.70045471191406,135.78744506835938,-0.11081712457317859,3.278212547302246,5.530667543411255
siren,1,1.2,interpolation,24,1600,0.226601243019104,0.21408407390117645,-0.0568230275338232,1,102.56230163574219,117.83685302734375,0.13883063156046538,3.278212547302246,5.709342002868652
siren,1,1.2,near_extrap,24,1600,1.3369128704071045,1.3548518419265747,0.013328978588251949,0,152.1515655517578,143.79171752929688,-0.05651131934406138,3.278212547302246,5.709342002868652
siren,1,1.2,far_extrap,24,1600,0.964023232460022,1.0864359140396118,0.11954241971768409,0,184.30885314941406,182.90203857421875,-0.007662198968786523,3.278212547302246,5.709342002868652
siren,1,1.2,all,24,1600,0.7803641557693481,0.8403880000114441,0.0741030128613153,0,151.70045471191406,154.6952667236328,0.01954927683330021,3.278212547302246,5.709342002868652
siren,1,1.6,interpolation,24,1600,0.226601243019104,0.2884736955165863,0.2414120709723054,0,102.56230163574219,173.29164123535156,0.5245055278738466,3.278212547302246,5.747133016586304
siren,1,1.6,near_extrap,24,1600,1.3369128704071045,1.5038671493530273,0.11767676206543624,0,152.1515655517578,156.7522430419922,0.02978932326990816,3.278212547302246,5.747133016586304
siren,1,1.6,far_extrap,24,1600,0.964023232460022,1.1338216066360474,0.16223376415815158,0,184.30885314941406,174.8596649169922,-0.05262916268611491,3.278212547302246,5.747133016586304
siren,1,1.6,all,24,1600,0.7803641557693481,0.9137131571769714,0.15775601268173717,0,151.70045471191406,171.319091796875,0.12161996773237574,3.278212547302246,5.747133016586304
siren,1,2.0,interpolation,24,1600,0.226601243019104,0.30706584453582764,0.30387036780556453,0,102.56230163574219,192.68914794921875,0.6306078232879505,3.278212547302246,6.326077938079834
siren,1,2.0,near_extrap,24,1600,1.3369128704071045,1.4173740148544312,0.05844274624671602,0,152.1515655517578,174.40066528320312,0.13647816034634838,3.278212547302246,6.326077938079834
siren,1,2.0,far_extrap,24,1600,0.964023232460022,1.116149663925171,0.146524847027078,0,184.30885314941406,177.1835479736328,-0.0394267106758628,3.278212547302246,6.326077938079834
siren,1,2.0,all,24,1600,0.7803641557693481,0.8966591358184814,0.1389151080706569,0,151.70045471191406,181.8882598876953,0.18148465807546402,3.278212547302246,6.326077938079834
siren,1,2.5,interpolation,24,1600,0.226601243019104,0.3382256329059601,0.4005213916447933,0,102.56230163574219,229.13735961914062,0.8038512126295937,3.278212547302246,6.158042907714844
siren,1,2.5,near_extrap,24,1600,1.3369128704071045,1.3446160554885864,0.005745383685325809,0,152.1515655517578,162.28030395507812,0.0644479455465528,3.278212547302246,6.158042907714844
siren,1,2.5,far_extrap,24,1600,0.964023232460022,1.0927199125289917,0.1253098052633495,0,184.30885314941406,177.19427490234375,-0.039366171172418966,3.278212547302246,6.158042907714844
siren,1,2.5,all,24,1600,0.7803641557693481,0.8832045197486877,0.12379611587241189,0,151.70045471191406,192.02296447753906,0.2357070877375772,3.278212547302246,6.158042907714844
siren,1,3.0,interpolation,24,1600,0.226601243019104,0.33051368594169617,0.3774562341427781,0,102.56230163574219,242.12857055664062,0.8589984336008831,3.278212547302246,6.513797760009766
siren,1,3.0,near_extrap,24,1600,1.3369128704071045,1.2972979545593262,-0.030079523110542964,1,152.1515655517578,194.54632568359375,0.24579314720184575,3.278212547302246,6.513797760009766
siren,1,3.0,far_extrap,24,1600,0.964023232460022,1.1054519414901733,0.13689413277672988,0,184.30885314941406,188.60562133789062,0.023045275220410437,3.278212547302246,6.513797760009766
siren,1,3.0,all,24,1600,0.7803641557693481,0.8791135549545288,0.11915339875883961,0,151.70045471191406,207.4367218017578,0.31291845419846936,3.278212547302246,6.513797760009766
siren,2,0.0,interpolation,24,1600,0.27734917402267456,0.23754753172397614,-0.15490953136687616,1,97.96288299560547,71.65115356445312,-0.31277940784884484,3.577686309814453,6.1077587604522705
siren,2,0.0,near_extrap,24,1600,1.1897164583206177,1.1520882844924927,-0.032138813232246155,1,187.94508361816406,223.10719299316406,0.1715025302916246,3.577686309814453,6.1077587604522705
siren,2,0.0,far_extrap,24,1600,1.2004386186599731,1.1405242681503296,-0.05119896452499303,1,171.6111602783203,189.30543518066406,0.09813054827212864,3.577686309814453,6.1077587604522705
siren,2,0.0,all,24,1600,0.8909550905227661,0.841459333896637,-0.05715633601555544,1,149.7840576171875,155.72096252441406,0.038871062877486214,3.577686309814453,6.1077587604522705
siren,2,0.005,interpolation,24,1600,0.27734917402267456,0.2391350120306015,-0.14824897206505544,1,97.96288299560547,71.50979614257812,-0.314754212683595,3.577686309814453,6.347177982330322
siren,2,0.005,near_extrap,24,1600,1.1897164583206177,1.1464351415634155,-0.037057757510660094,1,187.94508361816406,221.3258056640625,0.16348603793206226,3.577686309814453,6.347177982330322
siren,2,0.005,far_extrap,24,1600,1.2004386186599731,1.1314806938171387,-0.05915988208178973,1,171.6111602783203,188.4771728515625,0.09374567909827203,3.577686309814453,6.347177982330322
siren,2,0.005,all,24,1600,0.8909550905227661,0.8365245461463928,-0.06303815888150191,1,149.7840576171875,154.9628143310547,0.033990539626962635,3.577686309814453,6.347177982330322
siren,2,0.01,interpolation,24,1600,0.27734917402267456,0.23489834368228912,-0.16612442791311458,1,97.96288299560547,68.75784301757812,-0.3539978516900845,3.577686309814453,6.603196144104004
